Gender,Age_as_of_Academic_Year_1718,Current_Year_1718,Proposed_YearGrade_1819,Previous_Curriculum_17182,Current_School,Current_Curriculum,Previous_yearGrade,Mathexam,Scienceexam_,Englishexam_,Math191_,Science191_,English191_,Math192_,Science192_,English192_,Math193_,Science193_,English193_,Math201_,Science201_,English201_,Math202_,Science202_,English202_,Math203_,Science203_,English203_,average,class
1,5,5,6,1,1,1,1,52.5,82.5,62.5,85.0,93.1,88.3,100.0,77.8,98.6,89.1,90,84.5,100.0,80.0,90.8,100.0,88.0,100.0,100.0,83.2,90.3,87.43809523809524,0
1,6,5,6,1,1,1,1,50.0,80.0,70.0,89.1,89.9,84.5,98.6,88.0,85.0,87.3,62,85.6,100.0,83.2,90.3,95.5,82.6,100.0,100.0,84.5,79.2,85.0142857142857,0
0,5,5,6,1,1,1,1,77.5,62.5,80.0,87.3,61.7,85.6,100.0,87.3,89.1,93.4,91,88.3,100.0,84.5,79.2,96.3,100.0,100.0,95.5,85.6,93.1,87.5190476190476,0
1,6,5,6,1,1,1,1,90.0,70.0,75.0,93.4,91.3,88.3,100.0,92.9,87.3,88.8,88,79.2,95.5,85.6,93.1,100.0,100.0,100.0,96.3,78.0,89.9,89.64761904761903,0
0,6,5,6,1,1,1,1,85.0,80.0,95.0,88.8,87.6,79.2,98.6,92.2,93.4,89.7,88,93.1,96.3,78.0,89.9,100.0,44.4,95.5,100.0,90.8,61.7,87.00952380952383,0
0,6,5,6,1,1,1,1,85.0,75.0,60.0,89.7,88.3,93.1,89.5,75.7,88.8,94.8,85,89.9,100.0,90.8,61.7,100.0,75.0,96.3,100.0,90.3,91.3,86.67619047619047,0
1,6,5,6,1,1,1,1,75.0,95.0,70.0,94.8,84.5,89.9,83.3,83.4,89.7,92.4,86,61.7,100.0,90.3,91.3,98.6,61.9,100.0,100.0,79.2,87.6,86.4095238095238,0
0,7,5,6,1,1,1,1,87.5,60.0,72.5,92.4,85.6,61.7,100.0,79.7,94.8,92.9,88,91.3,100.0,79.2,87.6,85.0,44.4,100.0,98.6,93.1,88.3,84.88571428571429,0
0,6,5,6,1,1,1,1,80.0,70.0,82.5,92.9,88.3,91.3,100.0,89.7,92.4,90.1,79,87.6,98.6,93.1,88.3,89.1,66.7,100.0,79.2,89.9,84.5,87.29523809523809,0
0,6,5,6,1,1,1,1,82.5,72.5,95.0,90.1,79.2,87.6,100.0,95.3,92.9,100.0,93,73.3,79.2,89.9,84.5,87.3,57.1,98.6,74.7,61.7,85.6,84.76190476190474,0
0,6,5,6,1,1,1,1,55.0,62.5,72.5,100.0,93.1,73.3,100.0,94.6,90.1,100.0,90,90.5,74.7,61.7,85.6,93.4,100.0,61.7,77.5,91.3,88.3,83.60952380952382,0
1,5,5,6,1,1,1,1,72.5,70.0,65.0,100.0,89.9,90.5,95.5,73.8,100.0,100.0,62,88.4,77.5,91.3,88.3,88.8,100.0,91.3,92.2,87.6,79.2,85.89523809523808,0
0,6,5,6,1,1,1,1,65.0,70.0,75.0,100.0,61.7,88.4,96.3,83.0,100.0,100.0,91,69.8,92.2,87.6,79.2,89.7,100.0,87.6,89.5,88.3,93.1,86.06666666666665,0
0,6,5,6,1,1,1,1,67.5,72.5,77.5,100.0,91.3,69.8,100.0,81.3,100.0,95.5,88,85.0,89.5,88.3,93.1,94.8,80.2,73.3,83.3,84.5,89.9,85.96666666666667,0
1,6,5,6,1,1,1,1,70.0,37.5,80.0,95.5,87.6,85.0,100.0,86.7,100.0,96.3,73,77.7,83.3,84.5,89.9,92.4,89.9,90.5,100.0,85.6,61.7,84.14761904761906,0
0,6,5,6,1,1,1,1,52.5,82.5,62.5,96.3,73.3,77.7,100.0,93.3,95.5,100.0,91,82.7,100.0,85.6,61.7,92.9,61.7,88.4,100.0,88.3,91.3,84.62857142857143,0
1,6,5,6,1,1,1,1,50.0,80.0,70.0,100.0,90.5,82.7,98.6,93.3,96.3,100.0,88,88.2,100.0,88.3,91.3,90.1,91.3,69.8,100.0,79.2,87.6,87.39047619047616,0
0,5,5,6,1,1,1,1,77.5,62.5,80.0,100.0,88.4,88.2,79.2,68.8,100.0,100.0,70,87.5,100.0,79.2,87.6,100.0,83.3,85.0,100.0,93.1,73.3,85.88571428571427,0
0,6,5,6,1,1,1,1,90.0,70.0,75.0,100.0,69.8,87.5,74.7,83.7,100.0,98.6,85,73.8,100.0,93.1,73.3,100.0,100.0,77.7,95.5,89.9,90.5,87.05238095238094,0
1,5,5,6,1,1,1,1,85.0,80.0,95.0,98.6,85.0,73.8,77.5,77.3,100.0,100.0,78,81.4,95.5,89.9,90.5,100.0,61.7,82.7,96.3,61.7,88.4,85.63333333333334,0
1,6,5,6,1,1,1,1,85.0,75.0,60.0,100.0,77.7,81.4,92.2,88.1,98.6,100.0,83,80.0,96.3,61.7,88.4,100.0,91.3,89.7,100.0,91.3,69.8,86.16666666666667,0
1,5,5,6,1,1,1,1,75.0,95.0,70.0,100.0,82.7,80.0,89.5,89.7,100.0,98.6,88,83.2,100.0,91.3,69.8,95.5,87.6,83.3,100.0,87.6,85.0,88.18095238095236,0
0,6,5,6,1,1,1,1,87.5,60.0,72.5,98.6,88.2,83.2,83.3,89.0,100.0,89.5,88,84.5,100.0,87.6,85.0,62.3,85.6,87.5,100.0,73.3,77.7,84.9190476190476,0
1,6,5,6,1,1,1,1,80.0,70.0,82.5,89.5,87.5,84.5,100.0,92.0,98.6,83.3,74,85.6,100.0,73.3,77.7,72.9,78.0,73.8,98.6,90.5,82.7,84.52380952380952,0
1,6,5,6,1,1,1,1,82.5,72.5,95.0,83.3,73.8,85.6,100.0,92.0,89.5,100.0,81,78.0,98.6,90.5,82.7,67.3,90.8,81.4,85.0,88.4,88.2,86.0047619047619,0
0,6,5,6,1,1,1,1,55.0,62.5,72.5,100.0,81.4,78.0,100.0,92.0,83.3,100.0,80,90.8,85.0,88.4,88.2,63.0,90.3,80.0,89.1,69.8,87.5,82.70476190476191,0
1,6,5,6,1,1,1,1,72.5,70.0,65.0,100.0,80.0,90.8,100.0,88.0,100.0,100.0,83,90.3,89.1,69.8,87.5,79.2,79.2,83.2,87.3,85.0,73.8,84.46190476190475,0
0,6,5,6,1,1,1,1,65.0,70.0,75.0,100.0,83.2,90.3,95.5,82.6,100.0,100.0,85,79.2,87.3,85.0,73.8,63.0,93.1,84.5,93.4,77.7,81.4,84.04761904761905,0
1,6,5,6,1,1,1,1,67.5,72.5,77.5,100.0,84.5,79.2,96.3,100.0,100.0,95.5,86,93.1,93.4,77.7,81.4,65.7,89.9,85.6,88.8,82.7,80.0,85.58571428571429,0
1,5,5,6,1,1,1,1,70.0,37.5,80.0,95.5,85.6,93.1,100.0,100.0,100.0,96.3,78,89.9,88.8,82.7,80.0,100.0,61.7,78.0,89.7,88.2,83.2,84.67619047619048,0
1,6,5,6,1,1,1,1,52.5,82.5,62.5,96.3,78.0,89.9,100.0,44.4,95.5,100.0,91,61.7,89.7,88.2,83.2,100.0,91.3,90.8,94.8,87.5,84.5,84.0142857142857,0
0,6,5,6,1,1,1,1,50.0,80.0,70.0,100.0,90.8,61.7,100.0,75.0,96.3,100.0,90,91.3,94.8,87.5,84.5,44.4,87.6,90.3,92.4,73.8,85.6,83.14285714285714,0
0,5,5,6,1,1,1,1,77.5,62.5,80.0,100.0,90.3,91.3,98.6,61.9,100.0,100.0,79,87.6,92.4,73.8,85.6,75.0,88.3,79.2,92.9,81.4,78.0,84.53809523809525,0
1,6,5,6,1,1,1,1,90.0,70.0,75.0,100.0,79.2,87.6,85.0,44.4,100.0,98.6,93,88.3,92.9,81.4,78.0,61.9,84.5,93.1,90.1,80.0,90.8,83.99047619047619,0
0,6,5,6,1,1,1,1,85.0,80.0,95.0,98.6,93.1,88.3,89.1,66.7,100.0,79.2,90,84.5,90.1,80.0,90.8,44.4,85.6,89.9,100.0,83.2,83.2,85.55714285714286,0
1,6,5,6,1,1,1,1,85.0,75.0,60.0,79.2,89.9,84.5,87.3,57.1,98.6,74.7,62,85.6,100.0,83.2,83.2,66.7,88.3,61.7,100.0,84.5,84.5,80.52380952380953,0
0,5,5,6,1,1,1,1,75.0,95.0,70.0,74.7,61.7,85.6,93.4,100.0,61.7,77.5,91,88.3,100.0,84.5,84.5,57.1,79.2,91.3,100.0,85.6,85.6,82.93809523809523,0
0,6,5,6,1,1,1,1,87.5,60.0,72.5,77.5,91.3,88.3,88.8,100.0,91.3,92.2,88,79.2,100.0,85.6,85.6,100.0,93.1,87.6,100.0,78.0,78.0,86.88095238095237,0
1,5,5,6,1,1,1,1,80.0,70.0,82.5,92.2,87.6,79.2,89.7,100.0,87.6,89.5,88,93.1,100.0,78.0,78.0,100.0,89.9,88.3,95.5,90.8,90.8,88.12857142857142,0
0,5,5,6,1,1,1,1,82.5,72.5,95.0,89.5,88.3,93.1,94.8,80.2,73.3,83.3,85,89.9,95.5,90.8,90.8,100.0,61.7,84.5,96.3,90.3,90.3,87.02857142857141,0
1,5,5,6,1,1,1,1,55.0,62.5,72.5,83.3,84.5,89.9,92.4,89.9,90.5,100.0,86,61.7,96.3,90.3,90.3,80.2,91.3,85.6,100.0,79.2,79.2,83.83809523809524,0
0,6,5,6,1,1,1,1,72.5,70.0,65.0,100.0,85.6,61.7,92.9,61.7,88.4,100.0,88,91.3,100.0,79.2,79.2,80.2,87.6,61.7,100.0,93.1,93.1,83.39047619047618,0
1,6,5,6,1,1,1,1,65.0,70.0,75.0,100.0,88.3,91.3,90.1,91.3,69.8,100.0,79,87.6,100.0,93.1,93.1,92.6,73.3,91.3,100.0,89.9,89.9,87.17142857142856,0
0,6,5,6,1,1,1,1,67.5,72.5,77.5,100.0,79.2,87.6,100.0,83.3,85.0,100.0,93,73.3,100.0,89.9,89.9,92.6,90.5,87.6,98.6,61.7,61.7,85.3047619047619,0
0,6,5,6,1,1,1,1,65.0,70.0,75.0,100.0,93.1,73.3,100.0,100.0,77.7,95.5,90,90.5,98.6,61.7,61.7,68.8,88.4,73.3,100.0,91.3,91.3,84.05714285714286,0
1,6,5,6,1,1,1,1,67.5,72.5,77.5,95.5,89.9,90.5,100.0,61.7,82.7,96.3,62,88.4,100.0,91.3,91.3,80.7,69.8,90.5,100.0,87.6,87.6,84.9190476190476,0
0,5,5,6,1,1,1,1,70.0,37.5,80.0,96.3,61.7,88.4,100.0,91.3,89.7,100.0,91,69.8,100.0,87.6,87.6,75.6,85.0,88.4,98.6,88.3,88.3,84.5285714285714,0
1,6,5,6,1,1,1,1,52.5,82.5,62.5,100.0,91.3,69.8,95.5,87.6,83.3,100.0,88,85.0,98.6,88.3,88.3,68.7,77.7,69.8,89.5,84.5,84.5,83.23333333333332,0
1,6,5,6,1,1,1,1,50.0,80.0,70.0,100.0,87.6,85.0,62.3,85.6,87.5,100.0,73,77.7,89.5,84.5,84.5,79.2,82.7,85.0,83.3,85.6,85.6,81.83809523809524,0
1,6,5,6,1,1,1,1,77.5,62.5,80.0,100.0,73.3,77.7,72.9,78.0,73.8,98.6,91,82.7,83.3,85.6,85.6,74.7,88.2,77.7,100.0,88.3,88.3,82.84285714285713,0
1,6,5,6,1,1,1,1,90.0,70.0,75.0,98.6,90.5,82.7,67.3,90.8,81.4,85.0,88,88.2,100.0,88.3,88.3,77.5,87.5,82.7,100.0,79.2,79.2,85.24761904761905,0
0,7,5,6,1,1,1,1,85.0,80.0,95.0,85.0,88.4,88.2,63.0,90.3,80.0,89.1,70,87.5,100.0,79.2,79.2,92.2,73.8,88.2,100.0,93.1,93.1,85.72857142857143,0
0,7,5,6,1,1,1,1,85.0,75.0,60.0,89.1,69.8,87.5,79.2,79.2,83.2,87.3,85,73.8,100.0,93.1,93.1,89.5,81.4,87.5,100.0,89.9,89.9,84.69047619047619,0
1,6,5,6,1,1,1,1,75.0,95.0,70.0,87.3,85.0,73.8,63.0,93.1,84.5,93.4,78,81.4,100.0,89.9,89.9,83.3,80.0,73.8,95.5,61.7,61.7,81.68095238095239,0
0,6,5,6,1,1,1,1,87.5,60.0,72.5,93.4,77.7,81.4,65.7,89.9,85.6,88.8,83,80.0,95.5,61.7,61.7,62.3,85.6,87.5,96.3,91.3,91.3,80.89047619047618,0
0,6,5,6,1,1,1,1,80.0,70.0,82.5,88.8,82.7,80.0,100.0,61.7,78.0,89.7,88,83.2,96.3,91.3,91.3,72.9,78.0,73.8,100.0,87.6,87.6,83.97142857142856,0
0,6,5,6,1,1,1,1,82.5,72.5,95.0,89.7,88.2,83.2,100.0,91.3,90.8,94.8,88,84.5,100.0,87.6,87.6,67.3,90.8,81.4,100.0,73.3,73.3,86.75238095238093,0
0,6,5,6,1,1,1,1,55.0,62.5,72.5,94.8,87.5,84.5,44.4,87.6,90.3,92.4,74,85.6,100.0,73.3,73.3,63.0,90.3,80.0,100.0,90.5,90.5,80.57142857142856,0
0,6,5,6,1,1,1,1,72.5,70.0,65.0,92.4,73.8,85.6,75.0,88.3,79.2,92.9,81,78.0,100.0,90.5,90.5,79.2,79.2,83.2,98.6,88.4,88.4,83.41428571428571,0
0,7,5,6,1,1,1,1,65.0,70.0,75.0,92.9,81.4,78.0,61.9,84.5,93.1,90.1,80,90.8,98.6,88.4,88.4,63.0,93.1,84.5,64.0,69.8,69.8,80.10952380952381,0
0,6,5,6,1,1,1,1,67.5,72.5,77.5,90.1,80.0,90.8,44.4,85.6,89.9,100.0,83,83.2,64.0,69.8,69.8,65.7,89.9,85.6,64.0,85.0,85.0,78.25238095238095,1
0,6,5,6,1,1,1,1,67.5,82.5,75.0,100.0,83.2,83.2,66.7,88.3,61.7,100.0,85,84.5,64.0,85.0,85.0,100.0,61.7,78.0,62.3,77.7,87.6,79.94761904761904,1
0,6,5,6,1,1,1,1,75.0,95.0,85.0,100.0,84.5,84.5,57.1,79.2,91.3,100.0,86,85.6,62.3,77.7,87.6,100.0,91.3,90.8,72.9,82.7,73.3,83.8952380952381,0
1,6,5,6,1,1,1,1,62.5,97.5,87.5,100.0,85.6,85.6,100.0,93.1,87.6,100.0,78,78.0,72.9,82.7,73.3,44.4,87.6,90.3,67.3,88.2,90.5,83.45714285714287,0
1,6,5,6,1,1,1,1,90.0,52.5,85.0,100.0,78.0,78.0,100.0,89.9,88.3,95.5,91,90.8,67.3,88.2,90.5,75.0,88.3,79.2,63.0,87.5,88.4,84.11428571428571,0
0,6,5,6,1,1,1,1,85.0,70.0,82.5,95.5,90.8,90.8,100.0,61.7,84.5,96.3,90,90.3,63.0,87.5,88.4,61.9,84.5,93.1,80.2,73.8,69.8,82.83809523809525,0
0,6,5,6,1,1,1,1,95.0,72.5,95.0,96.3,90.3,90.3,80.2,91.3,85.6,100.0,79,79.2,80.2,73.8,69.8,44.4,85.6,89.9,63.0,81.4,85.0,82.27619047619048,0
0,6,5,6,1,1,1,1,82.5,62.5,72.5,100.0,79.2,79.2,80.2,87.6,61.7,100.0,93,93.1,63.0,81.4,85.0,66.7,88.3,61.7,65.7,80.0,77.7,79.0952380952381,1
0,6,5,6,1,1,1,1,65.0,70.0,65.0,100.0,93.1,93.1,92.6,73.3,91.3,100.0,90,89.9,65.7,80.0,77.7,57.1,79.2,91.3,64.0,83.2,82.7,81.15238095238095,0
1,6,5,6,1,1,1,1,52.5,70.0,75.0,100.0,89.9,89.9,92.6,90.5,87.6,98.6,62,61.7,64.0,83.2,82.7,100.0,93.1,87.6,64.0,84.5,88.2,81.7904761904762,0
1,6,5,6,1,1,1,1,50.0,72.5,77.5,98.6,61.7,61.7,68.8,88.4,73.3,100.0,91,91.3,64.0,84.5,88.2,100.0,89.9,88.3,62.3,85.6,87.5,80.24285714285713,0
0,6,5,6,1,1,1,1,75.0,87.5,85.0,100.0,91.3,91.3,80.7,69.8,90.5,100.0,88,87.6,62.3,85.6,87.5,100.0,61.7,84.5,72.9,78.0,73.8,83.47619047619048,0
1,6,5,6,1,1,1,1,82.5,72.5,95.0,100.0,87.6,87.6,75.6,85.0,88.4,98.6,88,88.3,72.9,78.0,73.8,80.2,91.3,85.6,67.3,90.8,81.4,84.3047619047619,0
1,5,5,6,1,1,1,1,55.0,62.5,72.5,98.6,88.3,88.3,68.7,77.7,69.8,89.5,85,84.5,67.3,90.8,81.4,80.2,87.6,61.7,63.0,90.3,80.0,78.22380952380952,1
1,5,5,6,1,1,1,1,72.5,70.0,65.0,89.5,84.5,84.5,79.2,82.7,85.0,83.3,86,85.6,63.0,90.3,80.0,92.6,73.3,91.3,79.2,79.2,83.2,80.94761904761906,0
1,6,5,6,1,1,1,1,65.0,70.0,75.0,83.3,85.6,85.6,74.7,88.2,77.7,100.0,88,88.3,0.0,79.2,83.2,92.6,90.5,87.6,63.0,93.1,84.5,78.81428571428572,1
1,6,5,6,1,1,1,1,67.5,72.5,77.5,100.0,88.3,88.3,77.5,87.5,82.7,100.0,79,79.2,63.0,93.1,84.5,68.8,88.4,73.3,65.7,89.9,85.6,81.53809523809524,0
0,6,5,6,1,1,1,1,82.5,72.5,95.0,100.0,79.2,79.2,92.2,73.8,88.2,100.0,93,93.1,65.7,89.9,85.6,80.7,69.8,90.5,100.0,61.7,78.0,84.31428571428572,0
1,6,5,6,1,1,1,1,55.0,62.5,72.5,100.0,93.1,93.1,89.5,81.4,87.5,100.0,90,89.9,100.0,61.7,78.0,75.6,85.0,88.4,100.0,91.3,90.8,85.0142857142857,0
1,6,5,6,1,1,1,1,72.5,70.0,65.0,100.0,89.9,89.9,83.3,80.0,73.8,95.5,62,61.7,100.0,91.3,90.8,68.7,77.7,69.8,44.4,87.6,90.3,79.24761904761904,1
0,6,5,6,1,1,1,1,65.0,70.0,75.0,95.5,61.7,61.7,62.3,85.6,87.5,96.3,91,91.3,44.4,87.6,90.3,79.2,82.7,85.0,75.0,88.3,79.2,78.79047619047618,1
1,5,5,6,1,1,1,1,67.5,72.5,77.5,96.3,91.3,91.3,72.9,78.0,73.8,100.0,88,87.6,75.0,88.3,79.2,74.7,88.2,77.7,61.9,84.5,93.1,81.87142857142858,0
1,6,5,6,1,1,1,1,70.0,70.0,95.0,100.0,87.6,87.6,67.3,90.8,81.4,100.0,73,73.3,61.9,84.5,93.1,77.5,87.5,82.7,44.4,85.6,89.9,81.1,0
0,6,5,6,1,1,1,1,85.0,72.5,72.5,100.0,73.3,73.3,63.0,90.3,80.0,100.0,91,90.5,44.4,85.6,89.9,92.2,73.8,88.2,66.7,88.3,61.7,80.1047619047619,0
1,7,6,7,1,1,1,1,82.5,85.0,70.0,100.0,90.5,90.5,79.2,79.2,83.2,98.6,88,88.4,66.7,88.3,61.7,89.5,81.4,87.5,57.1,79.2,91.3,82.75238095238096,0
1,7,6,7,1,1,1,1,95.0,37.5,85.0,98.6,88.4,88.4,63.0,93.1,84.5,64.0,70,69.8,57.1,79.2,91.3,83.3,80.0,73.8,100.0,93.1,87.6,80.1285714285714,0
0,7,6,7,1,1,1,1,72.5,82.5,82.5,64.0,69.8,69.8,65.7,89.9,85.6,64.0,85,85.0,100.0,93.1,87.6,62.3,85.6,87.5,100.0,89.9,88.3,81.45714285714286,0
1,7,6,7,1,1,1,1,65.0,80.0,95.0,64.0,85.0,85.0,100.0,61.7,78.0,62.3,78,87.6,100.0,89.9,88.3,72.9,78.0,73.8,100.0,61.7,84.5,80.50952380952381,0
0,7,6,7,1,1,1,1,75.0,62.5,72.5,62.3,77.7,87.6,100.0,91.3,90.8,72.9,83,73.3,100.0,61.7,84.5,67.3,90.8,81.4,80.2,91.3,85.6,80.55714285714285,0
0,6,6,7,1,1,1,1,77.5,70.0,65.0,72.9,82.7,73.3,44.4,87.6,90.3,67.3,88,90.5,80.2,91.3,85.6,63.0,90.3,80.0,80.2,87.6,61.7,77.59047619047618,1
0,7,6,7,1,1,1,1,50.0,82.5,75.0,67.3,88.2,90.5,75.0,88.3,79.2,63.0,88,88.4,78.0,84.5,80.0,64.0,69.8,69.8,100.0,89.7,95.8,79.38095238095238,1
0,7,6,7,1,1,1,1,85.0,80.0,77.5,63.0,87.5,88.4,61.9,84.5,93.1,80.2,74,69.8,90.8,85.6,83.2,64.0,85.0,85.0,44.4,94.8,80.0,78.93809523809524,1
0,7,6,7,1,1,1,1,82.5,80.0,50.0,80.2,73.8,69.8,44.4,85.6,89.9,63.0,81,85.0,90.3,78.0,84.5,62.3,77.7,87.6,75.0,92.4,77.3,76.68095238095238,1
1,7,6,7,1,1,1,1,80.0,75.0,85.0,63.0,81.4,85.0,66.7,88.3,61.7,65.7,80,77.7,79.2,90.8,85.6,72.9,82.7,73.3,61.9,92.9,77.8,77.45714285714287,1
1,6,6,7,1,1,1,1,75.0,95.0,82.5,65.7,80.0,77.7,57.1,79.2,91.3,64.0,83,82.7,93.1,90.3,78.0,67.3,88.2,90.5,44.4,90.1,88.0,79.1952380952381,1
0,7,6,7,1,1,1,1,95.0,60.0,80.0,64.0,83.2,82.7,100.0,93.1,87.6,64.0,85,88.2,89.9,79.2,90.8,63.0,87.5,88.4,66.7,89.9,87.3,82.16666666666667,0
0,7,6,7,1,1,1,1,60.0,70.0,75.0,64.0,84.5,88.2,100.0,89.9,88.3,62.3,86,87.5,61.7,93.1,90.3,80.2,73.8,69.8,57.1,61.7,92.9,77.91904761904762,1
0,7,6,7,1,1,1,1,70.0,72.5,95.0,62.3,85.6,87.5,100.0,61.7,84.5,72.9,78,73.8,91.3,89.9,79.2,63.0,81.4,85.0,100.0,91.3,92.2,81.76666666666668,0
1,7,6,7,1,1,1,1,72.5,85.0,60.0,72.9,78.0,73.8,80.2,91.3,85.6,67.3,91,81.4,87.6,61.7,93.1,65.7,80.0,77.7,100.0,87.6,75.7,79.43333333333332,1
0,7,6,7,1,1,1,1,85.0,37.5,70.0,67.3,90.8,81.4,80.2,87.6,61.7,63.0,90,80.0,88.3,91.3,89.9,64.0,83.2,82.7,100.0,88.3,83.4,79.31428571428573,1
0,7,6,7,1,1,1,1,37.5,82.5,72.5,63.0,90.3,80.0,92.6,73.3,91.3,79.2,79,83.2,84.5,87.6,61.7,64.0,84.5,88.2,80.2,84.5,79.7,78.06190476190477,1
1,6,6,7,1,1,1,1,82.5,80.0,85.0,0.0,79.2,83.2,92.6,90.5,87.6,63.0,93,84.5,85.6,88.3,91.3,62.3,85.6,87.5,89.9,85.6,89.7,80.32857142857142,0
0,7,6,7,1,1,1,1,80.0,72.5,37.5,63.0,93.1,84.5,68.8,88.4,73.3,65.7,90,85.6,88.3,84.5,87.6,72.9,78.0,73.8,61.7,88.3,95.3,77.75238095238095,1
1,7,6,7,1,1,1,1,62.5,85.0,82.5,65.7,89.9,85.6,80.7,69.8,90.5,100.0,62,78.0,79.2,85.6,88.3,67.3,90.8,81.4,91.3,79.2,94.6,81.42380952380952,0
1,7,6,7,1,1,1,1,70.0,37.5,80.0,100.0,61.7,78.0,75.6,85.0,88.4,100.0,91,90.8,93.1,88.3,84.5,63.0,90.3,80.0,87.6,93.1,77.7,81.69523809523808,0
0,7,6,7,1,1,1,1,52.5,82.5,62.5,100.0,91.3,90.8,68.7,77.7,69.8,44.4,88,90.3,89.9,79.2,85.6,0.0,79.2,83.2,73.3,89.9,82.7,75.30952380952381,1
1,7,6,7,1,1,1,1,50.0,80.0,70.0,44.4,87.6,90.3,79.2,82.7,85.0,75.0,88,79.2,61.7,93.1,88.3,63.0,93.1,84.5,90.5,61.7,33.3,75.26666666666667,1
0,6,6,7,1,1,1,1,77.5,62.5,80.0,75.0,88.3,79.2,74.7,88.2,77.7,61.9,85,93.1,91.3,89.9,91.3,65.7,89.9,85.6,88.4,91.3,83.3,81.8952380952381,0
0,7,6,7,1,1,1,1,90.0,70.0,75.0,61.9,84.5,93.1,77.5,87.5,82.7,44.4,86,89.9,87.6,61.7,87.6,100.0,61.7,78.0,77.2,87.6,66.7,78.6,1
0,7,6,7,1,1,1,1,85.0,80.0,95.0,44.4,85.6,89.9,92.2,73.8,88.2,66.7,88,61.7,73.3,91.3,89.9,100.0,91.3,90.8,80.0,73.3,60.0,80.97142857142858,0
0,7,6,7,1,1,1,1,85.0,75.0,60.0,66.7,88.3,61.7,89.5,81.4,87.5,57.1,79,91.3,90.5,87.6,61.7,44.4,87.6,90.3,78.0,90.5,63.6,76.98571428571428,1
1,7,6,7,1,1,1,1,75.0,95.0,70.0,57.1,79.2,91.3,83.3,80.0,73.8,100.0,93,87.6,88.4,73.3,91.3,75.0,88.3,79.2,78.0,88.4,87.6,82.60952380952381,0
0,7,6,7,1,1,1,1,87.5,60.0,72.5,100.0,93.1,87.6,62.3,85.6,87.5,100.0,90,88.3,69.8,90.5,87.6,61.9,84.5,93.1,79.4,69.8,73.3,82.10952380952381,0
1,6,6,7,1,1,1,1,80.0,70.0,82.5,100.0,89.9,88.3,72.9,78.0,73.8,100.0,62,84.5,85.0,88.4,77.7,44.4,85.6,89.9,79.3,85.0,90.5,81.31904761904764,0
1,7,6,7,1,1,1,1,82.5,72.5,95.0,100.0,61.7,84.5,67.3,90.8,81.4,80.2,91,85.6,77.7,69.8,82.7,66.7,88.3,61.7,80.0,77.7,88.4,80.26190476190477,0
1,7,6,7,1,1,1,1,55.0,62.5,72.5,80.2,91.3,85.6,63.0,90.3,80.0,80.2,88,61.7,82.7,85.0,88.2,57.1,79.2,91.3,92.4,82.7,69.8,78.03333333333333,1
0,7,6,7,1,1,1,1,72.5,70.0,65.0,80.2,87.6,61.7,79.2,79.2,83.2,92.6,73,91.3,88.2,77.7,87.5,100.0,93.1,87.6,90.1,89.7,85.0,82.59047619047618,0
0,7,6,7,1,1,1,1,65.0,70.0,75.0,92.6,73.3,91.3,63.0,93.1,84.5,92.6,91,87.6,87.5,82.7,73.8,100.0,89.9,88.3,82.6,83.3,87.6,83.55714285714285,0
1,7,6,7,1,1,1,1,67.5,72.5,77.5,92.6,90.5,87.6,65.7,89.9,85.6,68.8,88,73.3,73.8,88.2,81.4,100.0,61.7,84.5,92.6,66.7,73.3,80.08095238095238,0
0,7,6,7,1,1,1,1,82.5,72.5,95.0,68.8,88.4,73.3,100.0,61.7,78.0,80.7,70,90.5,81.4,87.5,80.0,80.2,91.3,85.6,92.6,60.0,90.5,81.45238095238095,0
0,7,6,7,1,1,1,1,55.0,62.5,72.5,80.7,69.8,90.5,100.0,91.3,90.8,75.6,85,88.4,80.0,73.8,83.2,80.2,87.6,61.7,68.8,63.6,88.4,78.54285714285713,1
0,7,6,7,1,1,1,1,72.5,70.0,65.0,75.6,85.0,88.4,44.4,87.6,90.3,68.7,78,69.8,83.2,81.4,84.5,92.6,73.3,91.3,80.7,62.5,69.8,76.88571428571429,1
1,7,6,7,1,1,1,1,65.0,70.0,75.0,68.7,77.7,69.8,75.0,88.3,79.2,79.2,83,85.0,84.5,80.0,85.6,92.6,90.5,87.6,75.6,40.0,85.0,77.96666666666665,1
1,7,6,7,1,1,1,1,67.5,72.5,77.5,93.1,88.3,84.5,61.9,84.5,93.1,74.7,88,77.7,85.6,83.2,92.3,68.8,88.4,73.3,68.7,77.3,87.6,80.4047619047619,0
0,7,6,7,1,1,1,1,70.0,37.5,80.0,89.9,79.2,85.6,44.4,85.6,89.9,77.5,88,82.7,88.3,84.5,33.3,80.7,69.8,90.5,79.2,70.4,73.3,75.25238095238095,1
1,7,6,7,1,1,1,1,52.5,82.5,62.5,61.7,93.1,88.3,66.7,88.3,61.7,92.2,74,88.2,79.2,85.6,95.2,75.6,85.0,88.4,74.7,67.2,90.5,78.71904761904763,1
1,7,6,7,1,1,1,1,50.0,80.0,70.0,91.3,89.9,91.3,57.1,79.2,91.3,89.5,81,87.5,93.1,78.0,87.5,68.7,77.7,69.8,77.5,59.3,88.4,78.95714285714287,1
